"Plot Title:  21145258"
"#","Date Time, GMT-06:00","Abs Pres, kPa (LGR S/N: 21145258, SEN S/N: 21145258)","Temp, °C (LGR S/N: 21145258, SEN S/N: 21145258)"
557,08/06/21 12:00:00 AM,93.414,27.567
558,08/06/21 12:30:00 AM,93.372,27.665
559,08/06/21 01:00:00 AM,93.384,27.665
560,08/06/21 01:30:00 AM,93.350,27.665
561,08/06/21 02:00:00 AM,93.339,27.665
562,08/06/21 02:30:00 AM,93.339,27.665
563,08/06/21 03:00:00 AM,93.342,27.764
564,08/06/21 03:30:00 AM,93.331,27.764
565,08/06/21 04:00:00 AM,93.375,27.764
566,08/06/21 04:30:00 AM,93.375,27.764
567,08/06/21 05:00:00 AM,93.375,27.764
568,08/06/21 05:30:00 AM,93.401,27.862
569,08/06/21 06:00:00 AM,93.389,27.862
570,08/06/21 06:30:00 AM,93.412,27.862
571,08/06/21 07:00:00 AM,93.445,27.862
572,08/06/21 07:30:00 AM,93.490,27.862
573,08/06/21 08:00:00 AM,93.479,27.862
574,08/06/21 08:30:00 AM,93.501,27.862
575,08/06/21 09:00:00 AM,93.524,27.862
576,08/06/21 09:30:00 AM,93.535,27.862
577,08/06/21 10:00:00 AM,93.580,27.862
578,08/06/21 10:30:00 AM,93.625,27.862
579,08/06/21 11:00:00 AM,93.636,27.862
580,08/06/21 11:30:00 AM,93.678,27.764
581,08/06/21 12:00:00 PM,93.700,27.764
582,08/06/21 12:30:00 PM,93.756,27.764
583,08/06/21 01:00:00 PM,93.779,27.764
584,08/06/21 01:30:00 PM,93.812,27.764
585,08/06/21 02:00:00 PM,93.835,27.764
586,08/06/21 02:30:00 PM,93.812,27.764
587,08/06/21 03:00:00 PM,93.823,27.764
588,08/06/21 03:30:00 PM,93.854,27.665
589,08/06/21 04:00:00 PM,93.832,27.665
590,08/06/21 04:30:00 PM,93.854,27.665
591,08/06/21 05:00:00 PM,93.854,27.665
592,08/06/21 05:30:00 PM,93.843,27.665
593,08/06/21 06:00:00 PM,93.843,27.665
594,08/06/21 06:30:00 PM,93.854,27.665
595,08/06/21 07:00:00 PM,93.818,27.567
596,08/06/21 07:30:00 PM,93.806,27.567
597,08/06/21 08:00:00 PM,93.784,27.567
598,08/06/21 08:30:00 PM,93.784,27.567
599,08/06/21 09:00:00 PM,93.750,27.567
600,08/06/21 09:30:00 PM,93.739,27.567
601,08/06/21 10:00:00 PM,93.739,27.567
602,08/06/21 10:30:00 PM,93.739,27.567
603,08/06/21 11:00:00 PM,93.739,27.567
604,08/06/21 11:30:00 PM,93.739,27.567
605,08/07/21 12:00:00 AM,93.717,27.567
606,08/07/21 12:30:00 AM,93.717,27.567
607,08/07/21 01:00:00 AM,93.706,27.567
608,08/07/21 01:30:00 AM,93.706,27.567
609,08/07/21 02:00:00 AM,93.694,27.567
610,08/07/21 02:30:00 AM,93.691,27.468
611,08/07/21 03:00:00 AM,93.647,27.468
612,08/07/21 03:30:00 AM,93.621,27.370
613,08/07/21 04:00:00 AM,93.599,27.370
614,08/07/21 04:30:00 AM,93.607,27.272
615,08/07/21 05:00:00 AM,93.582,27.173
616,08/07/21 05:30:00 AM,93.557,27.075
617,08/07/21 06:00:00 AM,93.542,26.977
618,08/07/21 06:30:00 AM,93.565,26.977
619,08/07/21 07:00:00 AM,93.562,26.879
620,08/07/21 07:30:00 AM,93.559,26.781
621,08/07/21 08:00:00 AM,93.556,26.683
622,08/07/21 08:30:00 AM,93.576,26.585
623,08/07/21 09:00:00 AM,93.598,26.585
624,08/07/21 09:30:00 AM,93.632,26.585
625,08/07/21 10:00:00 AM,93.662,26.488
626,08/07/21 10:30:00 AM,93.693,26.390
627,08/07/21 11:00:00 AM,93.738,26.390
628,08/07/21 11:30:00 AM,93.771,26.390
629,08/07/21 12:00:00 PM,93.805,26.390
630,08/07/21 12:30:00 PM,93.827,26.390
631,08/07/21 01:00:00 PM,93.838,26.390
632,08/07/21 01:30:00 PM,93.864,26.488
633,08/07/21 02:00:00 PM,93.875,26.488
634,08/07/21 02:30:00 PM,93.920,26.488
635,08/07/21 03:00:00 PM,93.934,26.585
636,08/07/21 03:30:00 PM,93.945,26.585
637,08/07/21 04:00:00 PM,93.945,26.585
638,08/07/21 04:30:00 PM,93.926,26.683
639,08/07/21 05:00:00 PM,93.926,26.683
640,08/07/21 05:30:00 PM,93.903,26.683
641,08/07/21 06:00:00 PM,93.892,26.683
642,08/07/21 06:30:00 PM,93.870,26.683
643,08/07/21 07:00:00 PM,93.847,26.683
644,08/07/21 07:30:00 PM,93.836,26.683
645,08/07/21 08:00:00 PM,93.791,26.683
646,08/07/21 08:30:00 PM,93.758,26.683
647,08/07/21 09:00:00 PM,93.713,26.683
648,08/07/21 09:30:00 PM,93.690,26.683
649,08/07/21 10:00:00 PM,93.660,26.781
650,08/07/21 10:30:00 PM,93.649,26.781
651,08/07/21 11:00:00 PM,93.604,26.781
652,08/07/21 11:30:00 PM,93.593,26.781
653,08/08/21 12:00:00 AM,93.537,26.781
654,08/08/21 12:30:00 AM,93.537,26.781
655,08/08/21 01:00:00 AM,93.495,26.879
656,08/08/21 01:30:00 AM,93.439,26.879
657,08/08/21 02:00:00 AM,93.416,26.879
658,08/08/21 02:30:00 AM,93.383,26.879
659,08/08/21 03:00:00 AM,93.383,26.879
660,08/08/21 03:30:00 AM,93.330,26.977
661,08/08/21 04:00:00 AM,93.319,26.977
662,08/08/21 04:30:00 AM,93.330,26.977
663,08/08/21 05:00:00 AM,93.307,26.977
664,08/08/21 05:30:00 AM,93.296,26.977
665,08/08/21 06:00:00 AM,93.271,26.879
666,08/08/21 06:30:00 AM,93.248,26.879
667,08/08/21 07:00:00 AM,93.245,26.781
668,08/08/21 07:30:00 AM,93.243,26.683
669,08/08/21 08:00:00 AM,93.262,26.585
670,08/08/21 08:30:00 AM,93.251,26.585
671,08/08/21 09:00:00 AM,93.270,26.488
672,08/08/21 09:30:00 AM,93.270,26.488
673,08/08/21 10:00:00 AM,93.301,26.390
674,08/08/21 10:30:00 AM,93.312,26.390
675,08/08/21 11:00:00 AM,93.335,26.390
676,08/08/21 11:30:00 AM,93.391,26.390
677,08/08/21 12:00:00 PM,93.413,26.390
678,08/08/21 12:30:00 PM,93.446,26.390
679,08/08/21 01:00:00 PM,93.435,26.390
680,08/08/21 01:30:00 PM,93.480,26.390
681,08/08/21 02:00:00 PM,93.491,26.390
682,08/08/21 02:30:00 PM,93.494,26.488
683,08/08/21 03:00:00 PM,93.528,26.488
684,08/08/21 03:30:00 PM,93.528,26.488
685,08/08/21 04:00:00 PM,93.550,26.488
686,08/08/21 04:30:00 PM,93.528,26.488
687,08/08/21 05:00:00 PM,93.520,26.585
688,08/08/21 05:30:00 PM,93.508,26.585
689,08/08/21 06:00:00 PM,93.508,26.585
690,08/08/21 06:30:00 PM,93.475,26.585
691,08/08/21 07:00:00 PM,93.475,26.585
692,08/08/21 07:30:00 PM,93.441,26.585
693,08/08/21 08:00:00 PM,93.430,26.585
694,08/08/21 08:30:00 PM,93.396,26.585
695,08/08/21 09:00:00 PM,93.385,26.585
696,08/08/21 09:30:00 PM,93.363,26.585
697,08/08/21 10:00:00 PM,93.374,26.585
698,08/08/21 10:30:00 PM,93.363,26.585
699,08/08/21 11:00:00 PM,93.396,26.585
700,08/08/21 11:30:00 PM,93.374,26.585
701,08/09/21 12:00:00 AM,93.377,26.683
702,08/09/21 12:30:00 AM,93.399,26.683
703,08/09/21 01:00:00 AM,93.433,26.683
704,08/09/21 01:30:00 AM,93.444,26.683
705,08/09/21 02:00:00 AM,93.458,26.781
706,08/09/21 02:30:00 AM,93.481,26.781
707,08/09/21 03:00:00 AM,93.447,26.781
708,08/09/21 03:30:00 AM,93.469,26.781
709,08/09/21 04:00:00 AM,93.484,26.879
710,08/09/21 04:30:00 AM,93.495,26.879
711,08/09/21 05:00:00 AM,93.506,26.879
712,08/09/21 05:30:00 AM,93.506,26.879
713,08/09/21 06:00:00 AM,93.506,26.879
714,08/09/21 06:30:00 AM,93.517,26.879
715,08/09/21 07:00:00 AM,93.509,26.977
716,08/09/21 07:30:00 AM,93.531,26.977
717,08/09/21 08:00:00 AM,93.506,26.879
718,08/09/21 08:30:00 AM,93.573,26.879
719,08/09/21 09:00:00 AM,93.570,26.781
720,08/09/21 09:30:00 AM,93.593,26.781
721,08/09/21 10:00:00 AM,93.601,26.683
722,08/09/21 10:30:00 AM,93.612,26.683
723,08/09/21 11:00:00 AM,93.634,26.683
724,08/09/21 11:30:00 AM,93.676,26.585
725,08/09/21 12:00:00 PM,93.699,26.585
726,08/09/21 12:30:00 PM,93.721,26.585
727,08/09/21 01:00:00 PM,93.766,26.585
728,08/09/21 01:30:00 PM,93.777,26.585
729,08/09/21 02:00:00 PM,93.833,26.585
730,08/09/21 02:30:00 PM,93.870,26.683
731,08/09/21 03:00:00 PM,93.870,26.683
732,08/09/21 03:30:00 PM,93.881,26.683
733,08/09/21 04:00:00 PM,93.914,26.683
734,08/09/21 04:30:00 PM,93.914,26.683
735,08/09/21 05:00:00 PM,93.926,26.683
736,08/09/21 05:30:00 PM,93.903,26.683
737,08/09/21 06:00:00 PM,93.870,26.683
738,08/09/21 06:30:00 PM,93.858,26.683
739,08/09/21 07:00:00 PM,93.844,26.585
740,08/09/21 07:30:00 PM,93.799,26.585
741,08/09/21 08:00:00 PM,93.799,26.585
742,08/09/21 08:30:00 PM,93.777,26.585
743,08/09/21 09:00:00 PM,93.766,26.585
744,08/09/21 09:30:00 PM,93.746,26.683
745,08/09/21 10:00:00 PM,93.746,26.683
746,08/09/21 10:30:00 PM,93.735,26.683
747,08/09/21 11:00:00 PM,93.702,26.683
748,08/09/21 11:30:00 PM,93.702,26.683
749,08/10/21 12:00:00 AM,93.679,26.683
750,08/10/21 12:30:00 AM,93.646,26.683
751,08/10/21 01:00:00 AM,93.646,26.683
752,08/10/21 01:30:00 AM,93.649,26.781
753,08/10/21 02:00:00 AM,93.649,26.781
754,08/10/21 02:30:00 AM,93.615,26.781
755,08/10/21 03:00:00 AM,93.637,26.781
756,08/10/21 03:30:00 AM,93.626,26.781
757,08/10/21 04:00:00 AM,93.626,26.781
758,08/10/21 04:30:00 AM,93.607,26.879
759,08/10/21 05:00:00 AM,93.596,26.879
760,08/10/21 05:30:00 AM,93.581,26.781
761,08/10/21 06:00:00 AM,93.581,26.781
762,08/10/21 06:30:00 AM,93.578,26.683
763,08/10/21 07:00:00 AM,93.578,26.683
764,08/10/21 07:30:00 AM,93.576,26.585
765,08/10/21 08:00:00 AM,93.595,26.488
766,08/10/21 08:30:00 AM,93.603,26.390
767,08/10/21 09:00:00 AM,93.637,26.390
768,08/10/21 09:30:00 AM,93.645,26.292
769,08/10/21 10:00:00 AM,93.667,26.292
770,08/10/21 10:30:00 AM,93.687,26.195
771,08/10/21 11:00:00 AM,93.743,26.195
772,08/10/21 11:30:00 AM,93.754,26.195
773,08/10/21 12:00:00 PM,93.776,26.195
774,08/10/21 12:30:00 PM,93.832,26.195
775,08/10/21 01:00:00 PM,93.866,26.195
776,08/10/21 01:30:00 PM,93.888,26.195
777,08/10/21 02:00:00 PM,93.914,26.292
778,08/10/21 02:30:00 PM,93.936,26.292
779,08/10/21 03:00:00 PM,93.959,26.292
780,08/10/21 03:30:00 PM,93.970,26.292
781,08/10/21 04:00:00 PM,93.959,26.292
782,08/10/21 04:30:00 PM,93.981,26.292
783,08/10/21 05:00:00 PM,93.973,26.390
784,08/10/21 05:30:00 PM,93.973,26.390
785,08/10/21 06:00:00 PM,93.950,26.390
786,08/10/21 06:30:00 PM,93.939,26.390
787,08/10/21 07:00:00 PM,93.906,26.390
788,08/10/21 07:30:00 PM,93.894,26.390
789,08/10/21 08:00:00 PM,93.872,26.390
790,08/10/21 08:30:00 PM,93.827,26.390
791,08/10/21 09:00:00 PM,93.805,26.390
792,08/10/21 09:30:00 PM,93.816,26.390
793,08/10/21 10:00:00 PM,93.794,26.390
794,08/10/21 10:30:00 PM,93.805,26.390
795,08/10/21 11:00:00 PM,93.782,26.390
796,08/10/21 11:30:00 PM,93.760,26.390
797,08/11/21 12:00:00 AM,93.760,26.390
798,08/11/21 12:30:00 AM,93.729,26.488
799,08/11/21 01:00:00 AM,93.729,26.488
800,08/11/21 01:30:00 AM,93.685,26.488
801,08/11/21 02:00:00 AM,93.685,26.488
802,08/11/21 02:30:00 AM,93.673,26.488
803,08/11/21 03:00:00 AM,93.643,26.585
804,08/11/21 03:30:00 AM,93.632,26.585
805,08/11/21 04:00:00 AM,93.620,26.585
806,08/11/21 04:30:00 AM,93.609,26.585
807,08/11/21 05:00:00 AM,93.598,26.585
808,08/11/21 05:30:00 AM,93.587,26.585
809,08/11/21 06:00:00 AM,93.587,26.585
810,08/11/21 06:30:00 AM,93.564,26.585
811,08/11/21 07:00:00 AM,93.573,26.488
812,08/11/21 07:30:00 AM,93.570,26.390
813,08/11/21 08:00:00 AM,93.567,26.292
814,08/11/21 08:30:00 AM,93.578,26.292
815,08/11/21 09:00:00 AM,93.609,26.195
816,08/11/21 09:30:00 AM,93.631,26.195
817,08/11/21 10:00:00 AM,93.653,26.195
818,08/11/21 10:30:00 AM,93.684,26.097
819,08/11/21 11:00:00 AM,93.737,26.000
820,08/11/21 11:30:00 AM,93.759,26.000
821,08/11/21 12:00:00 PM,93.796,26.097
822,08/11/21 12:30:00 PM,93.829,26.097
823,08/11/21 01:00:00 PM,93.852,26.097
824,08/11/21 01:30:00 PM,93.863,26.097
825,08/11/21 02:00:00 PM,93.911,26.195
826,08/11/21 02:30:00 PM,93.933,26.195
827,08/11/21 03:00:00 PM,93.933,26.195
828,08/11/21 03:30:00 PM,93.956,26.195
829,08/11/21 04:00:00 PM,93.944,26.195
830,08/11/21 04:30:00 PM,93.933,26.195
831,08/11/21 05:00:00 PM,93.922,26.195
832,08/11/21 05:30:00 PM,93.911,26.195
833,08/11/21 06:00:00 PM,93.888,26.195
834,08/11/21 06:30:00 PM,93.888,26.195
835,08/11/21 07:00:00 PM,93.855,26.195
836,08/11/21 07:30:00 PM,93.844,26.195
837,08/11/21 08:00:00 PM,93.799,26.195
838,08/11/21 08:30:00 PM,93.799,26.195
839,08/11/21 09:00:00 PM,93.776,26.195
840,08/11/21 09:30:00 PM,93.757,26.292
841,08/11/21 10:00:00 PM,93.746,26.292
842,08/11/21 10:30:00 PM,93.746,26.292
843,08/11/21 11:00:00 PM,93.723,26.292
844,08/11/21 11:30:00 PM,93.735,26.292
845,08/12/21 12:00:00 AM,93.704,26.390
846,08/12/21 12:30:00 AM,93.704,26.390
847,08/12/21 01:00:00 AM,93.682,26.390
848,08/12/21 01:30:00 AM,93.685,26.488
849,08/12/21 02:00:00 AM,93.651,26.488
850,08/12/21 02:30:00 AM,93.651,26.488
851,08/12/21 03:00:00 AM,93.606,26.488
852,08/12/21 03:30:00 AM,93.595,26.488
853,08/12/21 04:00:00 AM,93.564,26.585
854,08/12/21 04:30:00 AM,93.564,26.585
855,08/12/21 05:00:00 AM,93.553,26.585
856,08/12/21 05:30:00 AM,93.564,26.585
857,08/12/21 06:00:00 AM,93.578,26.683
858,08/12/21 06:30:00 AM,93.578,26.683
859,08/12/21 07:00:00 AM,93.590,26.683
860,08/12/21 07:30:00 AM,93.601,26.683
861,08/12/21 08:00:00 AM,93.601,26.683
862,08/12/21 08:30:00 AM,93.623,26.683
863,08/12/21 09:00:00 AM,93.646,26.683
864,08/12/21 09:30:00 AM,93.657,26.683
865,08/12/21 10:00:00 AM,93.699,26.585
866,08/12/21 10:30:00 AM,93.721,26.585
867,08/12/21 11:00:00 AM,93.777,26.585
868,08/12/21 11:30:00 AM,93.855,26.585
869,08/12/21 12:00:00 PM,93.900,26.585
870,08/12/21 12:30:00 PM,93.934,26.585
871,08/12/21 01:00:00 PM,93.979,26.585
872,08/12/21 01:30:00 PM,94.012,26.585
873,08/12/21 02:00:00 PM,94.023,26.585
874,08/12/21 02:30:00 PM,94.068,26.585
875,08/12/21 03:00:00 PM,94.079,26.585
876,08/12/21 03:30:00 PM,94.102,26.585
877,08/12/21 04:00:00 PM,94.113,26.585
878,08/12/21 04:30:00 PM,94.088,26.488
879,08/12/21 05:00:00 PM,94.099,26.488
880,08/12/21 05:30:00 PM,94.076,26.488
881,08/12/21 06:00:00 PM,94.088,26.488
882,08/12/21 06:30:00 PM,94.065,26.488
883,08/12/21 07:00:00 PM,94.020,26.488
884,08/12/21 07:30:00 PM,94.009,26.488
885,08/12/21 08:00:00 PM,93.953,26.488
886,08/12/21 08:30:00 PM,93.931,26.488
887,08/12/21 09:00:00 PM,93.911,26.585
888,08/12/21 09:30:00 PM,93.844,26.585
889,08/12/21 10:00:00 PM,93.844,26.585
890,08/12/21 10:30:00 PM,93.833,26.585
891,08/12/21 11:00:00 PM,93.811,26.585
892,08/12/21 11:30:00 PM,93.769,26.683
893,08/13/21 12:00:00 AM,93.780,26.683
894,08/13/21 12:30:00 AM,93.769,26.683
895,08/13/21 01:00:00 AM,93.761,26.781
896,08/13/21 01:30:00 AM,93.749,26.781
897,08/13/21 02:00:00 AM,93.741,26.879
898,08/13/21 02:30:00 AM,93.730,26.879
899,08/13/21 03:00:00 AM,93.730,26.879
900,08/13/21 03:30:00 AM,93.722,26.977
901,08/13/21 04:00:00 AM,93.722,26.977
902,08/13/21 04:30:00 AM,93.699,26.977
903,08/13/21 05:00:00 AM,93.677,26.977
904,08/13/21 05:30:00 AM,93.677,26.977
905,08/13/21 06:00:00 AM,93.680,27.075
906,08/13/21 06:30:00 AM,93.691,27.075
907,08/13/21 07:00:00 AM,93.691,27.075
908,08/13/21 07:30:00 AM,93.702,27.075
909,08/13/21 08:00:00 AM,93.747,27.075
910,08/13/21 08:30:00 AM,93.747,27.075
911,08/13/21 09:00:00 AM,93.761,27.173
912,08/13/21 09:30:00 AM,93.795,27.173
913,08/13/21 10:00:00 AM,93.828,27.173
914,08/13/21 10:30:00 AM,93.862,27.173
915,08/13/21 11:00:00 AM,93.893,27.075
916,08/13/21 11:30:00 AM,93.926,27.075
917,08/13/21 12:00:00 PM,93.982,27.075
918,08/13/21 12:30:00 PM,94.027,27.075
919,08/13/21 01:00:00 PM,94.049,27.075
920,08/13/21 01:30:00 PM,94.094,27.075
921,08/13/21 02:00:00 PM,94.139,27.075
922,08/13/21 02:30:00 PM,94.173,27.075
923,08/13/21 03:00:00 PM,94.195,27.075
924,08/13/21 03:30:00 PM,94.214,26.977
925,08/13/21 04:00:00 PM,94.226,26.977
926,08/13/21 04:30:00 PM,94.226,26.977
927,08/13/21 05:00:00 PM,94.203,26.977
928,08/13/21 05:30:00 PM,94.192,26.977
929,08/13/21 06:00:00 PM,94.214,26.977
930,08/13/21 06:30:00 PM,94.203,26.977
931,08/13/21 07:00:00 PM,94.181,26.977
932,08/13/21 07:30:00 PM,94.136,26.977
933,08/13/21 08:00:00 PM,94.114,26.977
934,08/13/21 08:30:00 PM,94.080,26.977
935,08/13/21 09:00:00 PM,94.046,26.977
936,08/13/21 09:30:00 PM,94.035,26.977
937,08/13/21 10:00:00 PM,93.982,27.075
938,08/13/21 10:30:00 PM,94.005,27.075
939,08/13/21 11:00:00 PM,94.005,27.075
940,08/13/21 11:30:00 PM,93.993,27.075
941,08/14/21 12:00:00 AM,93.985,27.173
942,08/14/21 12:30:00 AM,93.963,27.173
943,08/14/21 01:00:00 AM,93.954,27.272
944,08/14/21 01:30:00 AM,93.943,27.272
945,08/14/21 02:00:00 AM,93.921,27.272
946,08/14/21 02:30:00 AM,93.921,27.272
947,08/14/21 03:00:00 AM,93.913,27.370
948,08/14/21 03:30:00 AM,93.924,27.370
949,08/14/21 04:00:00 AM,93.913,27.370
950,08/14/21 04:30:00 AM,93.904,27.468
951,08/14/21 05:00:00 AM,93.893,27.468
952,08/14/21 05:30:00 AM,93.893,27.468
953,08/14/21 06:00:00 AM,93.871,27.468
954,08/14/21 06:30:00 AM,93.882,27.468
955,08/14/21 07:00:00 AM,93.896,27.567
956,08/14/21 07:30:00 AM,93.885,27.567
957,08/14/21 08:00:00 AM,93.907,27.567
958,08/14/21 08:30:00 AM,93.907,27.567
959,08/14/21 09:00:00 AM,93.952,27.567
960,08/14/21 09:30:00 AM,93.963,27.567
961,08/14/21 10:00:00 AM,93.986,27.567
962,08/14/21 10:30:00 AM,94.019,27.567
963,08/14/21 11:00:00 AM,94.053,27.567
964,08/14/21 11:30:00 AM,94.086,27.567
965,08/14/21 12:00:00 PM,94.120,27.567
966,08/14/21 12:30:00 PM,94.154,27.567
967,08/14/21 01:00:00 PM,94.198,27.567
968,08/14/21 01:30:00 PM,94.221,27.567
969,08/14/21 02:00:00 PM,94.254,27.567
970,08/14/21 02:30:00 PM,94.288,27.567
971,08/14/21 03:00:00 PM,94.299,27.567
972,08/14/21 03:30:00 PM,94.299,27.567
973,08/14/21 04:00:00 PM,94.319,27.468
974,08/14/21 04:30:00 PM,94.319,27.468
975,08/14/21 05:00:00 PM,94.296,27.468
976,08/14/21 05:30:00 PM,94.296,27.468
977,08/14/21 06:00:00 PM,94.263,27.468
978,08/14/21 06:30:00 PM,94.263,27.468
979,08/14/21 07:00:00 PM,94.218,27.468
980,08/14/21 07:30:00 PM,94.184,27.468
981,08/14/21 08:00:00 PM,94.151,27.468
982,08/14/21 08:30:00 PM,94.140,27.468
983,08/14/21 09:00:00 PM,94.095,27.468
984,08/14/21 09:30:00 PM,94.095,27.468
985,08/14/21 10:00:00 PM,94.086,27.567
986,08/14/21 10:30:00 PM,94.086,27.567
987,08/14/21 11:00:00 PM,94.098,27.567
988,08/14/21 11:30:00 PM,94.064,27.567
989,08/15/21 12:00:00 AM,94.045,27.665
990,08/15/21 12:30:00 AM,94.022,27.665
991,08/15/21 01:00:00 AM,94.022,27.665
992,08/15/21 01:30:00 AM,94.003,27.764
993,08/15/21 02:00:00 AM,93.969,27.764
994,08/15/21 02:30:00 AM,93.958,27.764
995,08/15/21 03:00:00 AM,93.947,27.764
996,08/15/21 03:30:00 AM,93.927,27.862
997,08/15/21 04:00:00 AM,93.916,27.862
998,08/15/21 04:30:00 AM,93.927,27.862
999,08/15/21 05:00:00 AM,93.905,27.862
1000,08/15/21 05:30:00 AM,93.908,27.961
1001,08/15/21 06:00:00 AM,93.908,27.961
1002,08/15/21 06:30:00 AM,93.896,27.961
1003,08/15/21 07:00:00 AM,93.896,27.961
1004,08/15/21 07:30:00 AM,93.896,27.961
1005,08/15/21 08:00:00 AM,93.908,27.961
1006,08/15/21 08:30:00 AM,93.919,27.961
1007,08/15/21 09:00:00 AM,93.941,27.961
1008,08/15/21 09:30:00 AM,93.930,27.961
1009,08/15/21 10:00:00 AM,93.964,27.961
1010,08/15/21 10:30:00 AM,93.975,27.961
1011,08/15/21 11:00:00 AM,93.986,27.961
1012,08/15/21 11:30:00 AM,94.042,27.961
1013,08/15/21 12:00:00 PM,94.065,27.961
1014,08/15/21 12:30:00 PM,94.109,27.961
1015,08/15/21 01:00:00 PM,94.143,27.961
1016,08/15/21 01:30:00 PM,94.177,27.961
1017,08/15/21 02:00:00 PM,94.177,27.961
1018,08/15/21 02:30:00 PM,94.199,27.961
1019,08/15/21 03:00:00 PM,94.199,27.961
1020,08/15/21 03:30:00 PM,94.207,27.862
1021,08/15/21 04:00:00 PM,94.196,27.862
1022,08/15/21 04:30:00 PM,94.185,27.862
1023,08/15/21 05:00:00 PM,94.174,27.862
1024,08/15/21 05:30:00 PM,94.140,27.862
1025,08/15/21 06:00:00 PM,94.140,27.862
1026,08/15/21 06:30:00 PM,94.115,27.764
1027,08/15/21 07:00:00 PM,94.092,27.764
1028,08/15/21 07:30:00 PM,94.059,27.764
1029,08/15/21 08:00:00 PM,94.017,27.862
1030,08/15/21 08:30:00 PM,93.983,27.862
1031,08/15/21 09:00:00 PM,93.950,27.862
1032,08/15/21 09:30:00 PM,93.927,27.862
1033,08/15/21 10:00:00 PM,93.916,27.862
1034,08/15/21 10:30:00 PM,93.916,27.862
1035,08/15/21 11:00:00 PM,93.894,27.862
1036,08/15/21 11:30:00 PM,93.849,27.862
1037,08/16/21 12:00:00 AM,93.818,27.961
1038,08/16/21 12:30:00 AM,93.807,27.961
1039,08/16/21 01:00:00 AM,93.773,27.961
1040,08/16/21 01:30:00 AM,93.762,27.961
1041,08/16/21 02:00:00 AM,93.717,27.961
1042,08/16/21 02:30:00 AM,93.686,28.060
1043,08/16/21 03:00:00 AM,93.664,28.060
1044,08/16/21 03:30:00 AM,93.630,28.060
1045,08/16/21 04:00:00 AM,93.608,28.060
1046,08/16/21 04:30:00 AM,93.597,28.060
1047,08/16/21 05:00:00 AM,93.563,28.060
1048,08/16/21 05:30:00 AM,93.574,28.060
1049,08/16/21 06:00:00 AM,93.533,28.159
1050,08/16/21 06:30:00 AM,93.521,28.159
1051,08/16/21 07:00:00 AM,93.521,28.159
1052,08/16/21 07:30:00 AM,93.521,28.159
1053,08/16/21 08:00:00 AM,93.496,28.060
1054,08/16/21 08:30:00 AM,93.485,28.060
1055,08/16/21 09:00:00 AM,93.507,28.060
1056,08/16/21 09:30:00 AM,93.527,27.961
1057,08/16/21 10:00:00 AM,93.560,27.961
1058,08/16/21 10:30:00 AM,93.569,27.862
1059,08/16/21 11:00:00 AM,93.613,27.862
1060,08/16/21 11:30:00 AM,93.636,27.862
1061,08/16/21 12:00:00 PM,93.658,27.862
1062,08/16/21 12:30:00 PM,93.726,27.862
1063,08/16/21 01:00:00 PM,93.737,27.862
1064,08/16/21 01:30:00 PM,93.748,27.862
1065,08/16/21 02:00:00 PM,93.782,27.862
1066,08/16/21 02:30:00 PM,93.815,27.862
1067,08/16/21 03:00:00 PM,93.815,27.862
1068,08/16/21 03:30:00 PM,93.838,27.862
1069,08/16/21 04:00:00 PM,93.823,27.764
1070,08/16/21 04:30:00 PM,93.812,27.764
1071,08/16/21 05:00:00 PM,93.756,27.764
1072,08/16/21 05:30:00 PM,93.745,27.764
1073,08/16/21 06:00:00 PM,93.723,27.764
1074,08/16/21 06:30:00 PM,93.689,27.764
1075,08/16/21 07:00:00 PM,93.652,27.665
1076,08/16/21 07:30:00 PM,93.596,27.665
1077,08/16/21 08:00:00 PM,93.552,27.665
1078,08/16/21 08:30:00 PM,93.507,27.665
1079,08/16/21 09:00:00 PM,93.462,27.665
1080,08/16/21 09:30:00 PM,93.428,27.665
1081,08/16/21 10:00:00 PM,93.384,27.665
1082,08/16/21 10:30:00 PM,93.387,27.764
1083,08/16/21 11:00:00 PM,93.364,27.764
1084,08/16/21 11:30:00 PM,93.319,27.764
1085,08/17/21 12:00:00 AM,93.319,27.764
1086,08/17/21 12:30:00 AM,93.286,27.764
1087,08/17/21 01:00:00 AM,93.252,27.764
1088,08/17/21 01:30:00 AM,93.255,27.862
1089,08/17/21 02:00:00 AM,93.244,27.862
1090,08/17/21 02:30:00 AM,93.221,27.862
1091,08/17/21 03:00:00 AM,93.165,27.862
1092,08/17/21 03:30:00 AM,93.191,27.961
1093,08/17/21 04:00:00 AM,93.179,27.961
1094,08/17/21 04:30:00 AM,93.123,27.961
1095,08/17/21 05:00:00 AM,93.079,27.961
1096,08/17/21 05:30:00 AM,93.079,27.961
1097,08/17/21 06:00:00 AM,93.090,27.961
1098,08/17/21 06:30:00 AM,93.067,27.961
1099,08/17/21 07:00:00 AM,93.056,27.961
1100,08/17/21 07:30:00 AM,93.045,27.961
1101,08/17/21 08:00:00 AM,93.067,27.961
1102,08/17/21 08:30:00 AM,93.067,27.961
1103,08/17/21 09:00:00 AM,93.090,27.961
1104,08/17/21 09:30:00 AM,93.090,27.961
1105,08/17/21 10:00:00 AM,93.123,27.961
1106,08/17/21 10:30:00 AM,93.132,27.862
1107,08/17/21 11:00:00 AM,93.154,27.862
