Date_Time_MDT,LEann_mean,LEann_prctile50,LEann_prctile25,LEann_prctile75,LEann_CumSum_mean,LEann_CumSum_prctile50,LEann_prctile25singlemodel,LEann_CumSum_prctile25,LEann_prctile75singlemodel,LEann_CumSum_prctile75
22-Apr-2018,0.00520371680185708,0.00511351290455171,0.00337768320805,0.00687716337956661,137.881302410415,132.114643280372,0.0038763489253777,97.9849083006551,0.00621675693209167,204.326763067978
29-Apr-2018,0.0037622005944983,0.00363503613676505,0.00155256675854484,0.00602784112371815,139.37661466273,133.590631579051,0.00226334580164142,98.9989852372834,0.0061105441889554,206.441884990735
06-May-2018,0.00761429971721071,0.00713098462693119,0.00360404804065024,0.0107426104032231,141.106720640169,135.336889278943,0.0064911834083695,100.219366123581,0.00813131732117105,208.548129736763
13-May-2018,0.0224370294407373,0.021869231131758,0.0168408559100027,0.0276170604901995,145.724409771587,140.322951366263,0.0302343607262856,105.705167628931,0.019045842524478,212.780284543823
20-May-2018,0.0163618751690012,0.016140301197042,0.0135150335515631,0.0189143792883874,153.247534030127,148.879755960689,0.0194611836466288,115.615363010548,0.0159025589609618,219.506925073427
27-May-2018,0.0170647773591355,0.0167333419067863,0.0133496844211852,0.0201799542086355,158.416579506414,154.41218408577,0.0200414427491771,121.704285998436,0.0153780395189228,224.332092395705
03-Jun-2018,0.00459110343810052,0.0045291059273873,0.00362505593400264,0.00552281763834114,162.355670766255,158.327820111307,0.00502169452357623,126.152274436951,0.00473450345135856,228.055535272512
10-Jun-2018,0.00138994583826924,0.00137376463633686,0.000600526343314551,0.00216693149336191,163.126296360179,159.059742026401,0.00126912962015061,126.891212679966,0.00149970656363938,228.863028743127
17-Jun-2018,0.00159922445954919,0.0016087599304008,0.000653153648990209,0.00258455747181556,163.736451318841,159.624954345739,0.00137396239194434,127.430385654957,0.00196001243443756,229.639143382948
24-Jun-2018,0.000457276455089714,0.000491379463558799,-0.000181857842210026,0.00111615763716186,164.036667009611,159.885132731263,0.000859375014151952,127.779978551705,-5.41986419936695e-05,229.831186311951
01-Jul-2018,0.000923466565187063,0.000931811796284337,0.000269464267890782,0.00158069100377203,164.244942437946,160.060507372783,0.000880181594435733,128.062223863343,0.000732255170641934,229.921913556246
08-Jul-2018,0.00179650218007099,0.0018050811982419,0.000993290446058068,0.00260694918406533,164.702928460108,160.510304265947,0.00176741327647703,128.498172683001,0.00163658310321713,230.309167630662
15-Jul-2018,0.00582119786724202,0.00571899891113734,0.00451822237094556,0.00699444716537136,165.99111689497,161.997522507089,0.00523575001886224,129.69684908499,0.00530894111128093,231.454052746807
22-Jul-2018,0.00189581571212677,0.00188715823921872,0.00126082711625559,0.00252476496166624,167.307042554796,163.249544231257,0.00178424981239678,130.867134864507,0.00188190561713703,232.746868111777
29-Jul-2018,0.00209561000666137,0.00209086995461923,0.00132386758860708,0.00286955357296932,167.895034063045,163.826270180661,0.0019715570565952,131.437886885592,0.00179201678644934,233.27127803555
05-Aug-2018,0.00197254104494348,0.00197340246414275,0.00132973549159202,0.00263901093144496,168.617692083026,164.604900652166,0.00178606966807553,132.132122368753,0.00172736313173145,233.884687276129
12-Aug-2018,0.00176555100488995,0.00175331273051068,0.000942189581270818,0.00256490489402704,169.239338387615,165.24680864968,0.00130218401849475,132.65466655218,0.00188286914072223,234.449770498379
19-Aug-2018,0.00224073627021175,0.00224199359668444,0.00146070068090012,0.00301310272665839,169.922626484548,165.937453742063,0.0019933109712212,133.193219798661,0.00211869633925334,235.17477376026
26-Aug-2018,0.00208683575252444,0.00205008125381074,0.00108211877523351,0.00307704641868214,170.624853266562,166.684246241459,0.00186804736708161,133.832406050708,0.00195009803411537,235.803244775764
02-Sep-2018,0.00209076112856595,0.00206637879687992,0.00136621038267035,0.00279241231346039,171.327262559084,167.470800213735,0.00176527567945351,134.425341735028,0.00210996236234464,236.495351535229
09-Sep-2018,0.00202355929601296,0.00200094452097329,0.00102512263698297,0.00300867142442499,172.011449452015,168.247536516726,0.00121631396137925,134.977810036035,0.00218283333326941,237.177930883344
16-Sep-2018,0.00209384687244139,0.00206557077701775,0.00109678989516049,0.00307350485194094,172.742447569129,169.081709101694,0.00159134874874933,135.408957466556,0.00254682314500061,238.042103271536
23-Sep-2018,0.00229444349949138,0.00226452144818858,0.000913624815788286,0.00363331063475837,173.402676527972,169.87785887702,0.00189958164390426,135.914167778243,0.00332686593713292,238.92570835396
30-Sep-2018,0.007341504581521,0.00713896804964291,0.00418966427031019,0.0102119655488495,174.897513839512,171.360571955691,0.00507896232758456,137.116214842611,0.00940976544161482,240.897941627904
07-Oct-2018,0.0114726128348403,0.0113174917259503,0.00590687692788542,0.0164002302081973,178.788896928423,175.115323071194,0.0109182888252157,140.201698800692,0.0146459938590611,245.801161379641
14-Oct-2018,0.00358314533558528,0.00373452461554148,0.000763638069464112,0.00651883041113835,180.876836071201,177.126945075365,0.000354359726954489,141.824279548173,0.00661130095524223,248.919050252508
21-Oct-2018,0.00427432065376567,0.00414270191461165,0.00149187908785488,0.00696008605423271,182.184253164983,178.414356339066,0.00131590675593937,142.170442382205,0.00653130152329959,251.068810461928
28-Oct-2018,0.00401196520090477,0.00399970876546466,0.00120125410503149,0.00681558054457573,183.524989282952,179.64047586061,0.00128711200705715,142.5922277746,0.00723544084132918,253.342733560977
04-Nov-2018,0.000626144765003168,0.000924117729519684,-0.00200185361135496,0.00345634996975916,184.423545933263,180.285457276007,-0.0039436547980454,142.187825401252,0.0046556205804672,255.470902871906
11-Nov-2018,-0.000635815552714972,-0.000347322372769449,-0.00422829377523044,0.00291755227938478,184.261653336291,179.279305250336,-0.00697807872388575,140.15642163804,0.0033331941237149,256.625603677882
18-Nov-2018,0.00291228548628113,0.00232238651012912,-0.004202107814612,0.00848070751344206,184.276510284724,178.221875568023,-0.00141838250848343,138.503509475964,0.00681400882087177,257.937008447033
